# Wohnung Kauf from immoscout24.de on 2020-06-25
ID,pulldate,publishDate,Miete/Kauf,Haus/Wohnung,address,city,postcode,quarter,lat,lon,title,numberOfRooms,livingSpace,contactDetails,courtage,balcony,builtInKitchen,garden,price,privateOffer,floorplan,from,ID,url,Provision,Hausgeld,Baujahr,Objektzustand,Renovierung in Beschr.,Bundesland,EUR/qm
116699906,2020.06.25,2020-04-14T14:53:50.000+02:00,Kauf,Wohnung,"Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,,,Mein Penthouse (135 qm Wfl.) - Ganz oben!,4,135,taxera Immobilien- und Sachverständigenbüro,NO,true,false,false,659500,false,true,001.3876333,116699906,https://www.immobilienscout24.de/expose/116699906,Nein,240 €,2019,Erstbezug,,Niedersachsen,4885.185185185185
115805070,2020.06.25,2020-06-02T11:54:01.000+02:00,Kauf,Wohnung,"Kasernenstraße 2, Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,52.26495,10.5361,"Helle, sanierte Altbauwohnung mit vier Zimmern im Östlichen Ringgebiet",4,134,,NO,true,true,false,679000,true,true,009.54c37c1e-610b-41f7-a7c6-751868d8de56,115805070,https://www.immobilienscout24.de/expose/115805070,Nein,350 €,1904,Saniert,,Niedersachsen,5067.164179104478
116569760,2020.06.25,2020-03-10T12:18:04.000+01:00,Kauf,Wohnung,"Heinrichstraße 6, Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,52.26981,10.53769,Coole 3-Zimmer-Wohnung in der Heinrichstraße,3,91,PSC Gmyrek GmbH,NO,true,false,false,469000,false,true,002.01007390668,116569760,https://www.immobilienscout24.de/expose/116569760,Nein,300 €,1879,Gepflegt,,Niedersachsen,5153.846153846154
107235515,2020.06.25,2020-05-11T13:26:54.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38114,Nordstadt,,,WHG 50 - Jutequartier Braunschweig,3,101.6,realique Projekt Jutequartier Braunschweig GmbH & Co. KG,NO,true,false,false,525000,false,true,002.01008809722,107235515,https://www.immobilienscout24.de/expose/107235515,Nein,,2020,Erstbezug,,Niedersachsen,5167.32283464567
115480381,2020.06.25,2020-04-03T21:32:55.000+02:00,Kauf,Wohnung,"Friedrichstraße 55, Viewegsgarten-Bebelhof, Braunschweig",Braunschweig,38102,Viewegsgarten-Bebelhof,52.25232,10.53167,Hier kann nicht jeder wohnen! F55,3,166,UM - Bau GmbH,NO,true,false,false,910000,false,true,002.01009457924,115480381,https://www.immobilienscout24.de/expose/115480381,Nein,,2019,Erstbezug,,Niedersachsen,5481.9277108433735
111993430,2020.06.25,2019-06-14T13:20:20.000+02:00,Kauf,Wohnung,"Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,,,Rosenhagen - Exklusivität in BS-City,3,83.5,Volksbank eG,NO,true,false,false,465400,false,true,001.811504,111993430,https://www.immobilienscout24.de/expose/111993430,Nein,,2019,Erstbezug,,Niedersachsen,5573.652694610779
116790609,2020.06.25,2020-06-25T14:20:10.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,Wohnen in der Humboldtstraße - Dachgeschosswohnung der Extraklasse,4,161,PSC Gmyrek GmbH,NO,true,false,false,949000,false,true,002.01007390668,116790609,https://www.immobilienscout24.de/expose/116790609,Nein,417 €,1903,Erstbezug nach Sanierung,,Niedersachsen,5894.409937888198
116953632,2020.06.25,2020-03-30T11:35:38.000+02:00,Kauf,Wohnung,"Kastanienallee 26, Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,52.26355,10.54566,Wohnen im Kastanienkiez - Wohnung 1. Obergeschoss,3,118,PSC Gmyrek GmbH,NO,true,true,false,699000,false,true,002.01007390668,116953632,https://www.immobilienscout24.de/expose/116953632,Nein,340 €,2020,Erstbezug,,Niedersachsen,5923.728813559322
116851934,2020.06.25,2020-06-25T16:02:49.000+02:00,Kauf,Wohnung,"Humboldtstraße 6, Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,52.27081,10.5348,Geniale Altbauwohnung im 1. OG in feiner Lage,5,161,PSC Gmyrek GmbH,NO,true,false,false,959000,false,true,002.01007390668,116851934,https://www.immobilienscout24.de/expose/116851934,Nein,412 €,1903,Erstbezug nach Sanierung,,Niedersachsen,5956.521739130435
115303350,2020.06.25,2020-01-16T12:54:11.000+01:00,Kauf,Wohnung,"Kastanienallee 26, Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,52.26355,10.54566,Penthouse der Extraklasse mit umlaufender Dachterrasse,3,140,PSC Gmyrek GmbH,NO,true,true,false,885000,false,true,002.01007390668,115303350,https://www.immobilienscout24.de/expose/115303350,Nein,364 €,2018,Erstbezug,,Niedersachsen,6321.428571428572
114063052,2020.06.25,2019-10-21T10:58:53.000+02:00,Kauf,Wohnung,"Steintorwall 11, Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,52.26081,10.53226,Traumhafter Stuckaltbau in direkter Okerlage,6,177,PSC Gmyrek GmbH,NO,true,false,true,1150000,false,true,002.01007390668,114063052,https://www.immobilienscout24.de/expose/114063052,Nein,494 €,1880,Erstbezug nach Sanierung,,Niedersachsen,6497.175141242938
114065308,2020.06.25,2020-01-15T09:39:26.000+01:00,Kauf,Wohnung,"Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,,,Beletage mit ganz viel Stuck in allerfeinster Okerlage,6,177,PSC Gmyrek GmbH,NO,true,true,true,1200000,false,true,002.01007390668,114065308,https://www.immobilienscout24.de/expose/114065308,Nein,494 €,1880,Erstbezug nach Sanierung,,Niedersachsen,6779.661016949152
